qseqid,sseqid,pident
NP_570241.1,YP_009408491.1,0.815
NP_570241.1,YP_008658502.1,0.817
NP_044046.1,NP_570241.1,0.806
NP_570241.1,YP_010085219.1,0.798
NP_570241.1,YP_010377100.1,0.805
NP_570241.1,NP_570499.1,0.804
NP_570241.1,YP_010509321.1,0.803
NP_570241.1,YP_004821445.1,0.802
YP_001110968.1,YP_009701588.1,0.952
YP_009703177.1,YP_009703573.1,0.958
YP_004894646.1,YP_010776452.1,0.819
YP_004732904.1,YP_009010764.1,0.822
YP_008357439.1,YP_009010443.1,0.952
YP_004732873.1,YP_009010443.1,0.774
YP_009172989.1,YP_009174654.1,0.522
YP_003986606.1,YP_010777029.1,0.926
YP_003986606.1,YP_010776729.1,0.652
YP_003986606.1,YP_007354283.1,0.617
YP_003986606.1,YP_010780235.1,0.588
YP_003986606.1,YP_010779676.1,0.599
YP_004894541.1,YP_007354388.1,0.856
YP_007354388.1,YP_010788868.1,0.855
YP_007354388.1,YP_010776354.1,0.85
NP_042094.1,YP_010085734.1,0.955
NP_042094.1,YP_010509275.1,0.951
NP_042094.1,NP_536484.1,0.951
YP_009703019.1,YP_009703573.1,0.942
YP_009552414.1,YP_010084775.1,0.981
NP_042094.1,NP_570451.1,0.959
NP_570241.1,NP_619907.1,0.806
NP_570241.1,YP_009281858.1,0.806
NP_570241.1,YP_009143419.1,0.806
NP_570241.1,YP_232993.1,0.805
NP_570241.1,NP_671613.1,0.805
NP_570241.1,YP_010085568.1,0.805
NP_957852.1,YP_003457381.1,0.928
NP_570241.1,YP_009282804.1,0.808
NP_536530.1,NP_570241.1,0.806
YP_004732799.1,YP_009010841.1,0.758
YP_009010841.1,YP_009021118.1,0.642
YP_009010841.1,YP_654607.1,0.563
YP_008357374.1,YP_009010841.1,0.962
YP_009010376.1,YP_009010841.1,0.949
NP_064992.1,YP_008004307.1,0.803
YP_009703401.1,YP_009703573.1,0.958
NP_042814.1,YP_009703573.1,0.958
YP_009702526.1,YP_009703573.1,0.958
YP_009702687.1,YP_009703573.1,0.958
YP_009702368.1,YP_009703573.1,0.958
YP_009703573.1,YP_009927245.1,0.957
YP_007354388.1,YP_010779568.1,0.951
YP_009702393.1,YP_009927270.1,0.941
NP_042097.1,YP_010085737.1,0.895
NP_536605.1,NP_570592.1,0.867
NP_042233.1,NP_536605.1,0.866
YP_007354614.1,YP_010779308.1,0.823
NP_536478.1,NP_619855.1,0.945
NP_536478.1,YP_717366.1,0.944
NP_042087.1,NP_536478.1,0.943
NP_620003.1,YP_010085873.1,0.912
NP_620003.1,YP_010085664.1,0.848
NP_536478.1,YP_010377047.1,0.96
NP_042094.1,NP_671567.1,0.95
NP_042094.1,YP_010377054.1,0.948
NP_042094.1,YP_009143372.1,0.925
NP_042094.1,YP_009282757.1,0.921
YP_009701588.1,YP_009702124.1,0.954
YP_004894390.1,YP_010779718.1,0.674
YP_001111007.1,YP_009701691.1,0.957
YP_010777280.1,YP_010780547.1,0.599
YP_004894581.1,YP_010777280.1,0.602
YP_007354428.1,YP_010777280.1,0.602
YP_009259473.1,YP_010793830.1,0.947
NP_570202.1,YP_009408453.1,0.706
NP_570202.1,YP_717383.1,0.706
NP_570202.1,NP_671575.1,0.706
NP_570202.1,YP_010085742.1,0.705
NP_570202.1,YP_010377062.1,0.703
NP_570202.1,YP_004821405.1,0.698
NP_042840.1,YP_009927270.1,0.941
YP_009703434.1,YP_009927270.1,0.941
YP_009703597.1,YP_009927270.1,0.941
YP_009702551.1,YP_009927270.1,0.941
YP_001111029.1,YP_009701691.1,0.966
YP_001110890.1,YP_009701691.1,0.965
YP_009701691.1,YP_009702061.1,0.964
YP_009701691.1,YP_009702097.1,0.952
YP_001110936.1,YP_009701691.1,0.946
YP_009701691.1,YP_762432.1,0.868
YP_003986740.1,YP_010779718.1,0.803
YP_010779718.1,YP_010782216.1,0.607
YP_009272787.1,YP_009508699.1,0.958
YP_006347690.1,YP_009272787.1,0.958
YP_009272787.1,YP_009506698.1,0.954
YP_010779718.1,YP_010789597.1,0.91
YP_007354245.1,YP_010779718.1,0.664
NP_671646.1,YP_009046420.1,0.773
NP_039152.1,NP_671646.1,0.773
NP_671646.1,YP_009448112.1,0.772
NP_671646.1,YP_009046186.1,0.772
YP_009143369.1,YP_009282754.1,0.919
NP_619859.1,YP_009282754.1,0.906
NP_570448.1,YP_009282754.1,0.901
YP_009282754.1,YP_010085731.1,0.899
NP_042091.1,YP_009282754.1,0.899
YP_009282754.1,YP_717370.1,0.898
NP_536481.1,YP_009282754.1,0.895
YP_009282754.1,YP_010509272.1,0.892
NP_671646.1,NP_957878.1,0.74
NP_671646.1,YP_009112840.1,0.733
YP_003457407.1,YP_010085603.1,0.745
NP_570532.1,YP_003457407.1,0.745
NP_671646.1,YP_009177160.1,0.779
YP_009703202.1,YP_009927270.1,0.941
YP_009703753.1,YP_009927270.1,0.934
YP_009702712.1,YP_009927270.1,0.934
NP_536545.1,YP_010085584.1,0.95
YP_009143434.1,YP_010085584.1,0.933
YP_009281873.1,YP_010085584.1,0.935
YP_009408506.1,YP_010085584.1,0.863
YP_004821461.1,YP_010085584.1,0.845
YP_009408054.1,YP_010085584.1,0.767
NP_150532.1,YP_010085584.1,0.749
YP_001293289.1,YP_010085584.1,0.746
NP_659670.1,YP_010085584.1,0.744
NP_570255.1,YP_010085584.1,0.738
YP_010085584.1,YP_233008.1,0.962
NP_671646.1,NP_955286.1,0.776
NP_536616.1,YP_010085874.1,0.939
NP_536616.1,NP_671520.1,0.939
NP_536616.1,NP_671690.1,0.939
NP_536616.1,YP_717313.1,0.93
NP_536616.1,YP_717527.1,0.93
YP_008357410.1,YP_009010879.1,0.962
YP_009010655.1,YP_009010879.1,0.787
NP_042783.1,YP_009702656.1,0.977
NP_671646.1,YP_784337.1,0.73
NP_671646.1,YP_009162498.1,0.5
NP_671646.1,YP_009329749.1,0.812
NP_671646.1,YP_005296321.1,0.812
NP_044080.1,NP_671646.1,0.784
NP_671646.1,YP_009268834.1,0.779
NP_671646.1,YP_010085416.1,0.782
NP_671646.1,YP_010085252.1,0.782
NP_570273.1,NP_671646.1,0.839
NP_671646.1,YP_001293307.1,0.843
NP_659688.1,NP_671646.1,0.843
NP_150550.1,NP_671646.1,0.841
NP_073501.1,NP_671646.1,0.834
NP_671646.1,YP_009408072.1,0.834
NP_052003.1,NP_671646.1,0.836
NP_051828.1,NP_671646.1,0.835
NP_671646.1,YP_009480652.1,0.762
NP_671646.1,YP_009389387.1,0.748
NP_671646.1,NP_958010.1,0.747
NP_671646.1,YP_003457407.1,0.744
NP_536430.1,NP_536616.1,0.996
NP_536616.1,YP_010377004.1,0.993
NP_536616.1,YP_010377180.1,0.993
NP_536616.1,YP_010509224.1,0.948
YP_009010879.1,YP_009021162.1,0.664
YP_009010879.1,YP_654659.1,0.651
NP_536562.1,YP_009389387.1,0.749
YP_009389387.1,YP_009408322.1,0.746
NP_044080.1,YP_009389387.1,0.746
YP_005296321.1,YP_009389387.1,0.743
NP_570273.1,YP_009389387.1,0.745
YP_009389387.1,YP_010085252.1,0.733
NP_536562.1,NP_671646.1,0.95
NP_671646.1,YP_009282837.1,0.935
NP_671646.1,YP_009281891.1,0.933
NP_671646.1,YP_009143452.1,0.933
NP_671646.1,YP_009408322.1,0.902
NP_671646.1,YP_009408524.1,0.9
NP_671646.1,YP_004821481.1,0.894
NP_671646.1,YP_227500.1,0.845
NP_536616.1,NP_619794.1,0.901
NP_536616.1,NP_620004.1,0.901
NP_536616.1,YP_010085666.1,0.879
NP_536616.1,YP_010085451.1,0.879
YP_007354087.1,YP_010789456.1,0.873
YP_010085218.1,YP_010085382.1,0.973
YP_003457407.1,YP_009177160.1,0.72
NP_955286.1,YP_003457407.1,0.716
YP_009342233.1,YP_073677.1,0.867
YP_010780026.1,YP_010781303.1,0.908
YP_004732838.1,YP_009010879.1,0.778
NP_536471.1,YP_717359.1,0.927
YP_003986825.1,YP_010776439.1,0.644
YP_009702656.1,YP_009703697.1,0.977
YP_009702656.1,YP_009703858.1,0.977
YP_009702337.1,YP_009702656.1,0.977
NP_671646.1,YP_010085811.1,0.954
YP_009046420.1,YP_009389387.1,0.729
YP_009046186.1,YP_009389387.1,0.727
YP_009177160.1,YP_009389387.1,0.725
NP_955286.1,YP_009389387.1,0.723
YP_009389387.1,YP_784337.1,0.695
YP_009162498.1,YP_009389387.1,0.481
NP_957878.1,YP_009389387.1,0.924
YP_003457407.1,YP_009389387.1,0.92
YP_009389387.1,YP_233026.1,0.753
YP_009389387.1,YP_009480652.1,0.728
NP_671646.1,YP_010509354.1,0.954
NP_671646.1,YP_010377133.1,0.953
NP_042172.1,NP_671646.1,0.951
NP_536616.1,NP_570393.1,0.927
NP_042239.1,NP_536616.1,0.916
NP_659688.1,YP_009389387.1,0.751
YP_009389387.1,YP_010085603.1,0.751
YP_009389387.1,YP_010509354.1,0.75
NP_570532.1,YP_009389387.1,0.75
YP_009702656.1,YP_009703146.1,0.978
YP_009702656.1,YP_009703542.1,0.978
YP_009702656.1,YP_009702988.1,0.945
YP_009702656.1,YP_009702823.1,0.942
YP_004732928.1,YP_009010558.1,0.853
YP_009010558.1,YP_009010785.1,0.672
YP_003457407.1,YP_009162498.1,0.482
NP_619941.1,NP_671646.1,0.957
NP_671646.1,YP_233026.1,0.957
NP_671646.1,YP_717453.1,0.956
NP_570532.1,NP_671646.1,0.954
NP_671646.1,YP_010085603.1,0.953
NP_536481.1,YP_232944.1,0.948
YP_003457407.1,YP_009480652.1,0.728
YP_003457407.1,YP_009046420.1,0.722
NP_042097.1,YP_010377057.1,0.894
NP_042097.1,YP_010085522.1,0.859
NP_042097.1,YP_009282760.1,0.811
NP_042097.1,YP_009281814.1,0.809
NP_042097.1,YP_009143375.1,0.804
NP_619859.1,YP_232944.1,0.944
YP_232944.1,YP_717370.1,0.94
NP_671608.1,YP_010377095.1,0.949
NP_671608.1,YP_717415.1,0.949
NP_671608.1,YP_010085774.1,0.947
YP_003457361.1,YP_009329703.1,0.694
NP_619941.1,YP_009389387.1,0.752
YP_009143452.1,YP_009389387.1,0.752
YP_009329703.1,YP_009389342.1,0.692
YP_009329703.1,YP_784289.1,0.666
YP_009281845.1,YP_009329703.1,0.777
NP_042097.1,NP_619865.1,0.906
NP_042097.1,YP_232950.1,0.904
NP_042097.1,YP_010509278.1,0.904
NP_042097.1,NP_671570.1,0.899
NP_042135.1,NP_671608.1,0.946
NP_671608.1,YP_010085563.1,0.928
NP_671608.1,YP_009281853.1,0.912
NP_671608.1,YP_009143414.1,0.91
NP_671608.1,YP_009408486.1,0.823
YP_232992.1,YP_717419.1,0.972
NP_570498.1,YP_232992.1,0.97
YP_010509272.1,YP_232944.1,0.95
YP_009703513.1,YP_009703829.1,0.968
YP_009046368.1,YP_009329703.1,0.723
NP_044030.1,YP_009329703.1,0.723
NP_955205.1,YP_009329703.1,0.722
YP_009329703.1,YP_009480607.1,0.721
NP_039100.1,YP_009329703.1,0.721
YP_009329703.1,YP_009448056.1,0.721
NP_957965.1,YP_009329703.1,0.695
NP_957833.1,YP_009329703.1,0.694
YP_010085567.1,YP_232992.1,0.968
NP_671608.1,YP_004821439.1,0.799
NP_671608.1,YP_227463.1,0.696
NP_671608.1,NP_938334.1,0.688
NP_671608.1,YP_001293270.1,0.684
NP_051965.1,NP_671608.1,0.686
NP_150513.1,NP_671608.1,0.682
YP_001293274.1,YP_232992.1,0.718
YP_009408038.1,YP_232992.1,0.709
NP_051794.1,YP_232992.1,0.705
YP_007354457.1,YP_010779487.1,0.884
NP_570202.1,YP_009282766.1,0.712
NP_570202.1,YP_009408251.1,0.709
NP_570202.1,NP_619870.1,0.708
NP_570202.1,YP_010085528.1,0.708
YP_005296321.1,YP_009177160.1,0.78
NP_938295.1,YP_010085335.1,0.538
YP_008357335.1,YP_009010330.1,0.932
YP_009408240.1,YP_009408442.1,0.961
YP_010509320.1,YP_232992.1,0.968
YP_010085778.1,YP_232992.1,0.966
NP_671612.1,YP_232992.1,0.964
NP_042139.1,YP_232992.1,0.964
YP_009408496.1,YP_010377105.1,0.886
NP_039006.1,YP_009046044.1,0.912
YP_009310222.1,YP_009506852.1,0.64
YP_004347146.1,YP_009310222.1,0.607
NP_536605.1,YP_010377173.1,0.957
NP_536605.1,YP_010085865.1,0.899
NP_536605.1,YP_010509398.1,0.911
NP_536605.1,YP_010085656.1,0.873
NP_536605.1,NP_619994.1,0.867
NP_619906.1,YP_232992.1,0.964
YP_009282803.1,YP_232992.1,0.944
NP_671608.1,YP_008658497.1,0.666
NP_671608.1,YP_005296283.1,0.641
NP_671608.1,YP_009329713.1,0.637
NP_671608.1,YP_010085378.1,0.636
NP_671608.1,YP_010085214.1,0.634
NP_938338.1,YP_232992.1,0.728
NP_570240.1,YP_232992.1,0.726
NP_150517.1,YP_232992.1,0.721
NP_659655.1,YP_232992.1,0.718
YP_008658501.1,YP_232992.1,0.694
YP_009329716.1,YP_232992.1,0.685
YP_005296287.1,YP_232992.1,0.675
YP_004821393.1,YP_009408240.1,0.866
YP_007354457.1,YP_010788795.1,0.671
NP_044030.1,YP_009268789.1,0.729
NP_044030.1,YP_003457361.1,0.714
NP_044030.1,NP_957833.1,0.711
NP_044030.1,NP_957965.1,0.709
NP_044030.1,YP_009389342.1,0.709
YP_004061855.1,YP_009665024.1,0.857
YP_001425864.1,YP_009701782.1,0.982
NP_042091.1,YP_232944.1,0.937
YP_009282754.1,YP_232944.1,0.899
YP_009143369.1,YP_232944.1,0.897
YP_009329703.1,YP_010085368.1,0.726
YP_009329703.1,YP_010085204.1,0.725
YP_009177121.1,YP_009329703.1,0.725
NP_570228.1,YP_009329703.1,0.819
YP_009046044.1,YP_009046281.1,0.961
YP_004346997.1,YP_009238550.1,0.789
YP_001497236.1,YP_009665221.1,0.9
YP_001426398.1,YP_009325848.1,0.807
YP_001426398.1,YP_001498028.1,0.541
YP_004821431.1,YP_009329703.1,0.776
YP_009143418.1,YP_232992.1,0.942
YP_009408490.1,YP_232992.1,0.872
NP_073468.1,YP_232992.1,0.738
YP_009329703.1,YP_010085554.1,0.776
YP_009329703.1,YP_010377087.1,0.776
YP_009143406.1,YP_009329703.1,0.775
YP_009329703.1,YP_010509308.1,0.775
YP_009329703.1,YP_232980.1,0.775
NP_570486.1,YP_009329703.1,0.775
YP_009329703.1,YP_717407.1,0.775
NP_671600.1,YP_009329703.1,0.775
NP_536517.1,YP_009329703.1,0.771
YP_008658488.1,YP_009329703.1,0.763
YP_009268789.1,YP_009329703.1,0.742
YP_008004167.1,YP_008004477.1,0.936
YP_009329703.1,YP_009408276.1,0.777
NP_619894.1,YP_009329703.1,0.776
YP_005296275.1,YP_009329703.1,0.936
YP_010085731.1,YP_232944.1,0.94
YP_005296321.1,YP_010509354.1,0.807
YP_009282757.1,YP_010085171.1,0.553
NP_042094.1,YP_010085171.1,0.552
YP_010085171.1,YP_010377054.1,0.552
YP_010085171.1,YP_010085734.1,0.552
YP_010085171.1,YP_010085335.1,0.963
YP_009046091.1,YP_010085171.1,0.626
NP_955144.1,YP_010085171.1,0.621
YP_008003695.1,YP_008004013.1,0.751
NP_064917.1,YP_008003695.1,0.734
NP_048613.3,YP_009665343.1,0.945
YP_009282791.1,YP_009329703.1,0.778
YP_010780569.1,YP_010781863.1,0.917
YP_004894568.1,YP_010780569.1,0.765
YP_010776379.1,YP_010780569.1,0.772
NP_955148.1,YP_009046095.1,0.607
NP_039061.1,NP_955148.1,0.602
YP_009329703.1,YP_227455.1,0.825
YP_003406895.1,YP_009238702.1,0.763
YP_009094637.1,YP_009238702.1,0.764
NP_051782.1,YP_009329703.1,0.816
NP_938326.1,YP_009329703.1,0.812
NP_073456.1,YP_009329703.1,0.809
NP_150505.1,YP_009329703.1,0.808
YP_001293262.1,YP_009329703.1,0.807
NP_659643.1,YP_009329703.1,0.805
YP_009329703.1,YP_009408026.1,0.803
YP_010776191.1,YP_010777131.1,0.691
YP_005296321.1,YP_009162498.1,0.493
NP_536562.1,YP_005296321.1,0.809
NP_570532.1,YP_005296321.1,0.808
NP_938326.1,YP_010085554.1,0.822
YP_009703305.1,YP_009703513.1,0.968
YP_010777291.1,YP_010780569.1,0.758
YP_010780569.1,YP_010803193.1,0.563
YP_010778726.1,YP_010780569.1,0.514
YP_010780569.1,YP_010788842.1,0.764
YP_007354415.1,YP_010780569.1,0.758
YP_010780569.1,YP_010789763.1,0.758
YP_010779536.1,YP_010780569.1,0.755
YP_009094776.1,YP_009238870.1,0.755
YP_009094776.1,YP_009506992.1,0.755
YP_009703080.1,YP_009703261.1,0.957
YP_009702431.1,YP_009703261.1,0.957
YP_010776313.1,YP_010788911.1,0.931
YP_004894499.1,YP_010776313.1,0.93
YP_003986882.1,YP_010780569.1,0.745
YP_010788999.1,YP_010789615.1,0.737
YP_010788999.1,YP_010841621.1,0.68
YP_010780873.1,YP_010788999.1,0.661
NP_149642.1,YP_009046637.1,0.498
YP_004894851.1,YP_010788547.1,1.0
NP_955148.1,YP_009046332.1,0.594
NP_955148.1,NP_955178.1,0.519
NP_955148.1,YP_009046117.1,0.53
NP_659688.1,YP_009046420.1,0.784
NP_659688.1,YP_009480652.1,0.77
NP_659688.1,YP_003457407.1,0.737
NP_659688.1,NP_957878.1,0.736
NP_938326.1,YP_001293262.1,0.849
NP_659643.1,NP_938326.1,0.847
NP_938326.1,YP_009408026.1,0.84
NP_938326.1,YP_009282791.1,0.824
YP_008003695.1,YP_008004256.1,0.766
NP_048226.1,YP_008003611.1,0.593
YP_010779363.1,YP_010788672.1,0.845
YP_008357419.1,YP_009010420.1,0.957
NP_064848.1,YP_008003611.1,0.859
YP_008003611.1,YP_008004501.1,0.861
YP_008003611.1,YP_008003891.1,0.86
YP_003407040.1,YP_009094776.1,0.949
YP_009094776.1,YP_009255095.1,0.854
YP_009094776.1,YP_009345293.1,0.758
YP_004347284.1,YP_009094776.1,0.757
YP_009238535.1,YP_009345156.1,0.791
YP_004346982.1,YP_009238535.1,0.785
YP_003406800.1,YP_009238535.1,0.65
YP_007354174.1,YP_010789534.1,0.676
YP_010779794.1,YP_010789534.1,0.663
YP_004821450.1,YP_009143424.1,0.855
YP_004821450.1,YP_009281863.1,0.855
NP_570504.1,YP_004821450.1,0.845
YP_007354457.1,YP_010776422.1,0.68
YP_004894615.1,YP_007354457.1,0.675
NP_051794.1,NP_619906.1,0.711
NP_619906.1,YP_009329716.1,0.682
NP_619906.1,YP_005296287.1,0.671
NP_536529.1,YP_010377099.1,0.973
YP_010377099.1,YP_717419.1,0.973
YP_010377099.1,YP_232992.1,0.972
NP_570498.1,YP_010377099.1,0.97
YP_010085778.1,YP_010377099.1,0.97
YP_008003695.1,YP_008004558.1,0.768
NP_150524.1,NP_659662.1,0.949
NP_042754.1,YP_009703513.1,0.964
YP_009702959.1,YP_009703513.1,0.944
YP_004894898.1,YP_010776681.1,0.861
NP_044080.1,NP_659688.1,0.791
NP_659688.1,NP_955286.1,0.785
YP_009702268.1,YP_009927142.1,0.901
YP_009703252.1,YP_009927142.1,0.899
YP_009703076.1,YP_009927142.1,0.899
YP_004894734.1,YP_010788672.1,0.951
YP_008003611.1,YP_008004199.1,0.861
NP_570448.1,YP_232944.1,0.94
YP_010776585.1,YP_010789966.1,0.812
YP_010788614.1,YP_010789966.1,0.808
YP_008052465.1,YP_010794360.1,0.557
YP_010085171.1,YP_010085519.1,0.553
NP_536484.1,YP_010085171.1,0.553
YP_010085567.1,YP_010377099.1,0.968
YP_010377099.1,YP_010509320.1,0.968
NP_619906.1,YP_010377099.1,0.967
NP_659611.1,YP_010085171.1,0.545
YP_001293230.1,YP_010085171.1,0.545
NP_150473.1,YP_010085171.1,0.544
YP_009407992.1,YP_010085171.1,0.545
NP_073424.1,YP_010085171.1,0.543
YP_005296243.1,YP_010085171.1,0.542
YP_004821396.1,YP_010085171.1,0.541
NP_051923.1,YP_010085171.1,0.538
YP_008658497.1,YP_009408284.1,0.656
NP_044041.1,YP_009408284.1,0.64
NP_039070.1,YP_009046341.1,0.847
NP_039070.1,YP_009448016.1,0.402
NP_039070.1,YP_009046331.1,0.4
NP_039070.1,YP_009046332.1,0.41
NP_039060.1,NP_039070.1,0.393
NP_039064.1,YP_009448020.1,0.914
NP_039061.1,NP_039070.1,0.414
YP_001427279.1,YP_001498312.1,0.726
NP_938334.1,YP_009408284.1,0.695
YP_009408034.1,YP_009408284.1,0.686
NP_051790.1,YP_009408284.1,0.693
NP_051965.1,YP_009408284.1,0.686
YP_005296283.1,YP_009408284.1,0.654
YP_009329713.1,YP_009408284.1,0.654
YP_010085255.1,YP_010085419.1,0.936
NP_671567.1,YP_010085171.1,0.553
NP_039070.1,NP_039085.1,0.387
NP_039070.1,YP_009046117.1,0.395
YP_009408284.1,YP_010377095.1,0.819
NP_536525.1,YP_009408284.1,0.819
NP_042135.1,YP_009408284.1,0.818
YP_009408284.1,YP_227463.1,0.705
NP_150513.1,YP_009408284.1,0.702
YP_001293270.1,YP_009408284.1,0.701
YP_004821439.1,YP_009408284.1,0.887
YP_009408284.1,YP_010085563.1,0.829
NP_955132.1,YP_009046315.1,0.776
YP_009046315.1,YP_009177076.1,0.75
YP_009703790.1,YP_009927142.1,0.901
YP_009702427.1,YP_009927142.1,0.901
YP_009703475.1,YP_009927142.1,0.901
NP_955097.1,YP_009046289.1,0.824
YP_009408284.1,YP_010509316.1,0.827
YP_009281853.1,YP_009408284.1,0.824
NP_671608.1,YP_009408284.1,0.823
YP_009408284.1,YP_717415.1,0.823
YP_009408284.1,YP_010085774.1,0.823
NP_570494.1,YP_009408284.1,0.822
YP_009143414.1,YP_009408284.1,0.822
YP_009282799.1,YP_009408284.1,0.821
YP_009408284.1,YP_009408486.1,0.958
YP_004894501.1,YP_010788909.1,0.929
YP_004894501.1,YP_010776315.1,0.92
NP_570561.1,YP_233058.1,0.946
YP_009143480.1,YP_233058.1,0.904
YP_009282865.1,YP_233058.1,0.906
NP_039070.1,YP_009046095.1,0.414
YP_010085171.1,YP_717373.1,0.555
NP_536545.1,YP_227482.1,0.733
YP_010377115.1,YP_227482.1,0.733
NP_619922.1,YP_227482.1,0.733
YP_010509336.1,YP_227482.1,0.732
YP_227482.1,YP_233008.1,0.732
YP_010085584.1,YP_227482.1,0.731
YP_010085794.1,YP_227482.1,0.73
NP_671628.1,YP_227482.1,0.73
NP_570514.1,YP_227482.1,0.729
NP_042155.1,YP_227482.1,0.727
YP_004821461.1,YP_227482.1,0.73
NP_039070.1,NP_955148.1,0.407
YP_010776439.1,YP_010779466.1,0.579
YP_003986825.1,YP_010779466.1,0.501
YP_009172883.1,YP_009227168.1,0.763
YP_004894805.1,YP_010776599.1,0.889
NP_955148.1,YP_009046094.1,0.416
NP_955148.1,YP_009448016.1,0.414
NP_039060.1,NP_955148.1,0.41
NP_955148.1,YP_009046331.1,0.415
NP_039085.1,NP_955148.1,0.402
NP_955148.1,NP_955157.1,0.414
NP_955148.1,YP_009046104.1,0.414
NP_955148.1,NP_955177.1,0.387
NP_955148.1,YP_009448026.1,0.409
NP_955148.1,YP_009046341.1,0.406
YP_009177089.1,YP_010085171.1,0.617
NP_043990.1,YP_010085171.1,0.6
YP_010085171.1,YP_010509275.1,0.556
YP_009281811.1,YP_010085171.1,0.555
YP_009281919.1,YP_233058.1,0.893
NP_039062.1,YP_010377176.1,0.458
NP_955149.1,YP_010377176.1,0.45
NP_955097.1,YP_009447969.1,0.823
NP_938326.1,YP_004821431.1,0.811
NP_938326.1,YP_010085368.1,0.75
NP_938326.1,YP_010085204.1,0.749
NP_039100.1,NP_938326.1,0.731
NP_955148.1,YP_009448017.1,0.607
NP_039015.1,NP_955097.1,0.819
YP_004063542.1,YP_009227168.1,0.556
YP_009172610.1,YP_009227168.1,0.554
YP_004061790.1,YP_009227168.1,0.457
YP_003986979.1,YP_010782098.1,0.641
YP_010779595.1,YP_010789708.1,0.98
YP_004894515.1,YP_010789708.1,0.915
YP_010782000.1,YP_010789708.1,0.851
YP_003212938.1,YP_009227168.1,0.747
YP_010777385.1,YP_010782098.1,0.64
NP_938326.1,YP_003457361.1,0.709
NP_938326.1,NP_957965.1,0.708
NP_938326.1,YP_009389342.1,0.706
NP_955147.1,NP_955148.1,0.418
YP_001498643.1,YP_009665468.1,0.971
YP_001498643.1,YP_009325756.1,0.906
YP_003987035.1,YP_010777434.1,0.802
NP_671600.1,NP_938326.1,0.82
YP_001497952.1,YP_009325808.1,0.743
YP_007674779.1,YP_009227168.1,0.558
YP_009143326.1,YP_010377176.1,0.782
YP_009046333.1,YP_010377176.1,0.462
YP_009448018.1,YP_010377176.1,0.463
NP_536545.1,NP_938353.1,0.719
YP_010776468.1,YP_010781677.1,0.382
YP_004894663.1,YP_010776468.1,0.872
YP_010776468.1,YP_010788744.1,0.864
YP_010776468.1,YP_010779429.1,0.586
YP_007354506.1,YP_010776468.1,0.587
YP_007354311.1,YP_010782098.1,0.592
YP_010782098.1,YP_010841674.1,0.637
YP_004894463.1,YP_010782098.1,0.635
YP_010782098.1,YP_010788946.1,0.634
YP_010779648.1,YP_010782098.1,0.63
YP_001425859.1,YP_009701780.1,0.912
YP_010782098.1,YP_010789662.1,0.626
NP_042206.1,YP_233058.1,0.953
NP_671667.1,YP_233058.1,0.949
YP_010085632.1,YP_233058.1,0.947
YP_003986993.1,YP_010780826.1,0.418
YP_003986993.1,YP_010776265.1,0.435
YP_010780695.1,YP_010789708.1,0.85
YP_010789708.1,YP_010841729.1,0.83
YP_003986929.1,YP_010789708.1,0.816
NP_536609.1,YP_010377176.1,0.942
YP_010377176.1,YP_010509402.1,0.882
YP_010377176.1,YP_717526.1,0.821
YP_010085869.1,YP_010377176.1,0.811
YP_010085660.1,YP_010377176.1,0.77
YP_009281948.1,YP_010377176.1,0.713
YP_004821357.1,YP_010377176.1,0.691
YP_005296351.1,YP_010377176.1,0.575
YP_003986993.1,YP_010789651.1,0.444
YP_004894701.1,YP_010788703.1,0.94
YP_010776468.1,YP_010780386.1,0.389
YP_004894534.1,YP_010788875.1,0.955
YP_010776347.1,YP_010788875.1,0.951
NP_039100.1,NP_073456.1,0.73
NP_073456.1,YP_009448056.1,0.728
NP_073456.1,YP_003457361.1,0.709
NP_073456.1,NP_957965.1,0.708
NP_073456.1,NP_957833.1,0.707
NP_073456.1,YP_009389342.1,0.707
NP_073456.1,YP_784289.1,0.676
YP_004894409.1,YP_010788999.1,0.947
YP_007354261.1,YP_010788999.1,0.745
YP_233058.1,YP_717484.1,0.954
NP_619970.1,YP_233058.1,0.951
YP_001648316.1,YP_004061614.1,0.762
YP_010781177.1,YP_010782562.1,0.874
NP_659670.1,YP_227482.1,0.815
NP_051985.1,YP_227482.1,0.809
NP_570255.1,YP_227482.1,0.809
